	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
symcomp23511	4	3	1	6	1	0
symcomp23512	0	0	0	0	0	0
symcomp23513	1	7	1	7	4	1
symcomp23522	4	5	0	2	2	0
symcomp23524	0	8	4	19	7	0
symcomp23526	1	3	0	0	0	0
symcomp23527	0	0	0	0	0	0
symcomp23532	0	0	0	0	0	0
symcomp23533	3	8	1	0	1	0
symcomp23537	0	0	0	0	0	0
symcomp23541	1	4	0	4	5	0
symcomp23542	7	9	2	15	4	0
symcomp23547	0	0	0	0	1	0
symcomp23549	1	14	2	3	4	0
symcomp23553	0	0	1	0	0	0
symcomp23554	1	2	6	1	0	0
symcomp23555	0	0	0	0	0	0
symcomp23558	1	4	2	1	0	0
symcomp23560	0	0	0	0	0	0
symcomp23561	0	1	0	1	0	0
symcomp23562	0	0	1	1	1	0
symcomp23568	0	2	0	0	0	0
symcomp23570	0	0	0	0	0	0
symcomp23572	0	0	0	5	2	0
symcomp23573	1	8	0	7	1	0
symcomp23576	0	0	0	0	0	0
symcomp23577	2	0	0	0	0	0
symcomp23582	3	1	1	0	0	0
symcomp23585	1	0	0	6	2	0
symcomp23587	0	0	0	0	0	0
symcomp23595	0	0	0	0	0	0
symcomp23596	0	1	0	0	0	0
symcomp23597	0	0	0	0	0	0
symcomp23598	0	1	0	0	0	0
symcomp23601	0	10	5	6	3	0
symcomp23602	1	3	1	0	0	0
symcomp23603	1	7	0	3	4	0
symcomp23605	0	0	0	0	0	0
symcomp23606	0	2	0	0	0	0
symcomp23608	1	0	0	1	1	0
symcomp2361	0	0	0	0	1	0
symcomp23610	6	5	5	17	5	0
symcomp23611	0	0	0	0	0	0
symcomp23617	0	0	0	0	0	0
symcomp23618	0	1	0	3	0	1
symcomp23619	7	20	2	13	6	0
symcomp23620	0	0	0	0	0	0
symcomp23625	7	10	2	13	3	0
symcomp23626	10	25	5	5	8	2
symcomp23628	0	0	0	0	0	0
symcomp23630	0	2	2	3	1	0
symcomp23633	0	1	0	2	2	0
symcomp23634	0	0	0	0	0	0
symcomp23637	4	15	7	14	2	0
symcomp23638	0	0	0	0	1	0
symcomp2364	1	0	1	1	0	0
symcomp23640	2	25	9	9	0	0
symcomp23641	2	3	0	0	1	0
symcomp23643	0	2	2	6	7	1
symcomp23644	0	1	0	0	0	0
symcomp23648	8	7	3	3	5	0
symcomp23650	0	3	2	9	6	0
symcomp23657	0	3	0	0	0	0
symcomp23659	0	0	0	0	0	0
symcomp23661	0	0	0	0	0	0
symcomp23662	2	1	1	0	0	0
symcomp23665	0	0	0	0	0	0
symcomp23666	5	13	18	20	4	0
symcomp23672	3	1	2	11	7	2
symcomp23676	0	0	0	0	0	0
symcomp23678	0	1	0	0	0	0
symcomp23679	0	0	0	0	0	0
symcomp23680	54	356	46	46	32	3
symcomp23681	6	3	1	13	2	0
symcomp23682	0	1	1	2	0	0
symcomp23683	0	5	0	0	2	0
symcomp23685	6	24	13	8	13	0
symcomp23686	1	1	0	0	0	0
symcomp23689	0	0	0	0	2	0
symcomp23690	0	0	0	0	0	0
symcomp23692	0	2	0	0	0	0
symcomp23696	0	8	5	4	5	0
symcomp23699	0	0	0	0	0	0
symcomp23700	9	43	15	28	10	2
symcomp23701	0	0	0	0	0	0
symcomp23702	3	5	2	2	3	0
symcomp23704	0	0	0	0	0	0
symcomp23711	0	0	0	0	0	0
symcomp23714	0	1	0	1	1	0
symcomp23715	0	0	0	0	0	0
symcomp23720	2	8	2	8	0	0
symcomp23721	0	1	0	0	0	0
symcomp23728	4	2	6	8	5	0
symcomp23731	0	0	0	0	0	0
symcomp23732	3	1	4	2	0	0
symcomp23733	12	40	10	23	10	3
symcomp23736	2	4	2	0	0	0
symcomp23737	0	0	0	0	0	0
symcomp23741	1	4	1	5	0	0
symcomp23743	0	0	0	0	0	0
symcomp23744	0	1	0	0	0	0
symcomp23746	0	3	0	1	0	0
symcomp23747	0	1	0	0	0	0
symcomp23749	0	0	0	0	1	0
symcomp23752	0	0	0	0	0	0
symcomp23759	0	0	0	0	1	0
symcomp23760	0	2	0	0	0	0
symcomp23762	2	11	6	13	5	0
symcomp23766	0	5	0	0	1	0
symcomp23768	0	0	0	0	0	0
symcomp23778	0	0	0	1	0	0
symcomp23780	0	0	0	0	0	0
symcomp23781	0	0	0	0	0	0
symcomp23782	1	2	2	4	1	0
symcomp23786	0	0	0	0	0	0
symcomp23790	0	1	3	0	1	0
symcomp23796	0	0	0	0	0	0
symcomp23798	0	0	0	0	0	0
symcomp23803	0	0	0	0	0	0
symcomp23805	1	5	0	1	0	0
symcomp23807	0	0	0	0	0	0
symcomp23810	0	4	3	2	0	0
symcomp23811	0	2	0	0	0	0
symcomp23815	0	0	0	0	0	0
symcomp23817	0	2	1	4	1	0
symcomp23820	0	1	0	0	0	0
symcomp23825	0	1	0	0	0	0
symcomp23828	0	1	0	0	0	0
symcomp23831	0	0	0	0	0	0
symcomp23832	5	18	1	6	6	0
symcomp23834	14	3	7	12	7	0
symcomp23837	17	14	8	14	4	0
symcomp2384	0	0	0	1	0	0
symcomp23840	1	2	1	4	3	0
symcomp23841	5	11	7	19	12	2
symcomp23843	0	2	0	0	0	0
symcomp23844	0	6	2	6	3	0
symcomp23849	6	1	3	1	0	0
symcomp23850	0	0	1	0	0	0
symcomp23857	0	0	0	0	0	0
symcomp23859	0	0	0	0	0	0
symcomp23861	1	0	0	0	0	0
symcomp23864	0	0	0	0	0	0
symcomp23868	1	4	2	2	6	0
symcomp23869	0	0	0	0	0	0
symcomp2387	0	1	0	0	0	0
symcomp23877	0	4	2	1	0	0
symcomp23878	0	0	1	0	0	0
symcomp23879	0	0	0	0	0	0
symcomp2388	0	0	0	0	0	0
symcomp23880	1	0	0	0	0	0
symcomp23881	0	0	0	0	0	0
symcomp23883	1	3	1	2	1	0
symcomp23887	0	0	0	0	0	0
symcomp2389	0	0	0	0	0	0
symcomp23890	0	0	0	0	0	0
symcomp23892	0	0	0	0	0	0
symcomp23894	5	16	1	1	3	13
symcomp23895	0	2	0	0	0	0
symcomp23898	3	2	1	14	5	0
symcomp23899	0	0	1	0	0	0
symcomp23900	3	7	2	0	1	0
symcomp23903	0	0	0	0	0	0
symcomp23910	0	0	0	0	0	0
symcomp23912	0	0	0	0	0	0
symcomp23914	0	0	0	0	0	0
symcomp23919	1	0	0	0	0	0
symcomp23921	0	0	0	0	0	0
symcomp23922	0	0	0	0	1	0
symcomp23928	5	7	3	6	8	0
symcomp23930	0	0	0	2	0	0
symcomp23931	0	0	0	0	0	0
symcomp23932	0	0	0	0	0	0
symcomp23933	0	41	2	2	2	0
symcomp23936	2	11	4	1	3	0
symcomp23937	4	4	2	0	0	0
symcomp23938	1	2	0	3	0	0
symcomp23939	7	7	2	5	0	0
symcomp23940	0	0	2	0	0	0
symcomp23941	1	2	1	0	0	0
symcomp23942	0	5	0	0	1	0
symcomp23943	5	1	0	0	0	0
symcomp23948	0	12	0	2	6	0
symcomp23949	1	1	0	0	0	0
symcomp23953	0	0	0	0	0	0
symcomp23958	1	0	1	3	1	0
symcomp23961	1	2	0	0	0	0
symcomp23969	0	0	0	0	0	0
symcomp23971	5	16	5	7	6	0
symcomp23972	5	8	2	4	0	0
symcomp23975	0	1	0	0	0	0
symcomp2398	0	0	0	0	0	0
symcomp23981	0	10	2	1	1	0
symcomp23982	0	0	1	0	1	0
symcomp23986	0	0	0	0	0	0
symcomp23988	0	2	0	3	1	0
symcomp23991	0	0	0	0	0	0
symcomp23997	0	0	0	0	0	0
symcomp23998	2	7	4	7	0	0
symcomp24004	0	0	0	0	0	0
symcomp24008	2	21	6	11	0	0
symcomp24012	1	1	7	4	6	0
symcomp24015	0	0	0	1	0	0
symcomp24017	0	0	0	5	1	0
symcomp24018	2	3	1	1	0	0
symcomp24020	1	4	4	9	2	0
symcomp24021	0	0	0	0	0	0
symcomp24024	6	22	6	8	1	2
symcomp24025	3	4	1	1	2	0
symcomp2403	0	1	1	1	0	0
symcomp24030	0	0	0	0	0	0
symcomp24031	0	0	0	0	0	0
symcomp24035	0	0	0	3	0	0
symcomp24036	0	0	0	0	0	0
symcomp24038	5	2	3	3	2	0
symcomp24041	0	0	0	0	0	0
symcomp24044	2	2	1	6	3	1
symcomp24045	0	0	3	4	1	0
symcomp24052	0	1	1	0	1	0
symcomp24053	0	1	1	5	0	0
symcomp24054	2	3	4	0	0	0
symcomp24055	0	0	0	0	0	0
symcomp24056	0	2	0	0	4	0
symcomp24058	0	2	5	0	1	0
symcomp24061	0	0	1	0	0	0
symcomp24063	1	0	1	0	0	0
symcomp24064	0	0	0	0	0	0
symcomp24066	0	0	0	1	0	0
symcomp24072	0	11	2	8	7	1
symcomp24073	0	3	0	0	0	0
symcomp24074	0	0	0	0	0	0
symcomp24077	4	8	2	4	0	0
symcomp24079	9	23	11	10	9	0
symcomp24080	1	0	0	3	0	0
symcomp24082	17	25	9	25	15	4
symcomp24085	0	0	0	0	0	0
symcomp24086	3	5	4	1	2	1
symcomp24087	0	3	0	3	0	0
symcomp24088	0	3	0	0	0	0
symcomp24089	2	0	0	0	0	0
symcomp24094	0	0	0	0	0	0
symcomp24097	4	0	3	4	3	0
symcomp24098	0	0	0	0	0	0
symcomp24101	1	0	1	1	0	0
symcomp24103	0	0	0	0	0	0
symcomp24110	1	1	1	0	1	0
symcomp24111	0	0	0	1	0	0
symcomp24112	3	2	0	2	0	0
symcomp24114	1	7	1	4	0	1
symcomp24116	0	4	0	0	2	0
symcomp24117	3	0	0	0	0	0
symcomp24118	0	0	0	0	0	0
symcomp24120	0	11	5	9	6	2
symcomp24121	2	7	0	5	1	0
symcomp24122	0	3	2	5	1	0
symcomp24124	0	2	0	2	1	0
symcomp24126	0	0	0	0	0	0
symcomp24135	0	0	0	1	0	0
symcomp24138	0	0	1	0	0	0
symcomp24139	2	14	1	2	3	0
symcomp24143	0	4	0	2	3	0
symcomp24144	0	0	0	0	0	0
symcomp24146	0	12	1	2	1	0
symcomp24147	2	3	0	2	4	0
symcomp24149	0	17	1	5	0	0
symcomp24150	2	5	2	2	3	0
symcomp24156	0	0	0	0	0	0
symcomp24159	0	0	0	2	1	0
symcomp24164	1	10	0	6	2	0
symcomp24167	4	8	1	4	6	0
symcomp24168	0	0	1	2	3	0
symcomp24170	0	0	0	0	0	0
symcomp24171	0	5	4	5	2	0
symcomp24173	0	0	0	0	0	0
symcomp24175	4	10	3	11	6	0
symcomp24181	0	0	0	2	5	0
symcomp24182	0	0	4	15	6	0
symcomp24185	4	9	1	2	2	0
symcomp24187	7	14	4	2	1	0
symcomp24190	1	4	12	6	2	0
symcomp24192	2	10	1	6	0	0
symcomp24197	1	3	0	0	0	0
symcomp24201	1	0	2	4	0	0
symcomp24209	1	3	4	18	9	5
symcomp24210	0	20	0	4	1	0
symcomp24212	0	0	0	1	0	0
symcomp24213	1	2	1	3	4	0
symcomp24216	2	3	3	6	3	0
symcomp24218	1	8	2	5	1	0
symcomp24219	0	0	1	0	0	0
symcomp24221	5	24	1	6	7	0
symcomp24222	5	22	5	12	5	9
symcomp24223	0	0	0	0	0	0
symcomp24224	2	4	1	4	0	0
symcomp24225	1	3	0	1	0	0
symcomp24227	4	11	1	10	6	0
symcomp24228	0	5	0	3	3	0
symcomp24233	1	6	5	5	2	0
symcomp24238	0	0	0	0	0	0
symcomp24239	1	3	3	2	0	0
symcomp24240	0	1	0	0	0	0
symcomp24245	1	2	0	0	0	0
symcomp24246	1	4	1	0	0	0
symcomp24248	0	0	0	2	0	0
symcomp24252	4	5	2	1	1	0
symcomp24254	0	7	2	3	2	0
symcomp24258	7	38	7	10	4	0
symcomp24259	0	11	1	2	0	0
symcomp24260	2	2	0	11	2	0
symcomp24262	4	8	2	4	10	0
symcomp24263	0	0	0	0	0	0
symcomp24264	0	1	0	4	9	0
symcomp24265	0	0	0	0	0	0
symcomp24266	0	0	1	0	0	0
symcomp24269	1	2	2	4	0	0
symcomp24270	0	3	0	0	0	0
symcomp24271	3	6	2	8	1	0
symcomp24277	0	0	0	0	0	0
symcomp24278	0	2	4	1	1	0
symcomp24281	0	0	1	2	0	1
symcomp24288	0	3	0	0	0	0
symcomp24290	1	0	2	3	1	0
symcomp24291	2	8	0	0	4	0
symcomp24293	9	18	8	16	9	0
symcomp24296	5	12	2	8	3	0
symcomp24297	2	10	3	0	0	0
symcomp243	0	0	0	0	0	0
symcomp24301	0	0	0	0	0	0
symcomp24302	0	16	4	4	1	0
symcomp24303	0	0	1	1	1	0
symcomp24306	1	0	2	3	0	0
symcomp24307	5	2	1	3	1	0
symcomp24308	1	4	0	2	1	0
symcomp24319	4	27	3	7	1	0
symcomp24320	1	1	0	0	0	0
symcomp24322	0	0	0	0	0	0
symcomp24327	0	0	0	0	0	0
symcomp24328	0	0	0	0	0	0
symcomp24331	10	12	1	4	7	0
symcomp24333	0	0	0	0	0	0
symcomp24338	0	0	0	0	0	0
symcomp24340	5	11	1	4	2	1
symcomp24341	1	0	1	2	0	0
symcomp24344	0	1	1	2	2	1
symcomp24346	3	16	1	5	0	0
symcomp24347	0	0	0	0	0	0
symcomp24349	3	5	8	6	8	1
symcomp24351	0	0	0	0	0	0
symcomp24355	8	2	2	3	0	0
symcomp24358	0	4	0	1	0	0
symcomp24359	0	0	0	0	0	0
symcomp2436	8	7	3	1	0	0
symcomp24360	1	5	0	0	1	0
symcomp24362	7	11	7	3	4	0
symcomp24368	0	0	0	0	0	0
symcomp24371	4	15	1	7	1	0
symcomp24372	0	4	0	5	1	0
symcomp24373	4	3	0	11	14	0
symcomp24375	0	0	0	0	0	0
symcomp24376	0	0	0	0	2	0
symcomp24378	1	4	6	7	3	0
symcomp24379	0	5	0	0	0	0
symcomp24380	1	0	0	0	0	0
symcomp24383	1	8	1	6	1	0
symcomp24384	0	0	0	0	0	0
symcomp24388	0	2	0	0	0	0
symcomp24390	0	2	0	0	0	0
symcomp24391	1	19	6	8	4	0
symcomp24395	0	0	0	0	0	0
symcomp24399	1	15	2	0	0	0
symcomp24400	10	19	7	22	16	1
symcomp24404	1	2	0	0	0	0
symcomp24406	4	8	2	16	5	2
symcomp24408	2	6	0	3	7	0
symcomp2441	0	0	0	0	0	0
symcomp24411	0	0	0	0	0	0
symcomp24414	3	0	4	0	0	0
symcomp24415	2	0	0	0	1	0
symcomp24416	5	11	2	3	2	0
symcomp24422	0	0	0	0	0	0
symcomp24423	0	4	4	4	8	0
symcomp24427	0	9	1	3	0	0
symcomp24430	1	1	0	0	0	0
symcomp24436	0	0	0	0	0	0
symcomp24437	0	1	0	2	2	0
symcomp24443	0	8	4	0	0	0
symcomp24445	0	0	0	0	0	0
symcomp24449	2	9	5	4	2	0
symcomp24450	3	3	0	2	5	0
symcomp24454	0	6	2	7	0	0
symcomp24456	0	1	0	0	0	0
symcomp24459	1	0	0	0	0	0
symcomp24461	0	0	0	0	0	0
symcomp24462	3	3	6	12	5	0
symcomp24465	0	1	1	1	1	0
symcomp24467	0	0	0	0	0	0
symcomp24470	0	1	1	1	0	0
symcomp24475	0	0	0	0	0	0
symcomp24479	0	0	0	0	0	0
symcomp24482	7	4	4	8	2	0
symcomp24486	3	4	4	2	1	0
symcomp24488	0	7	0	2	1	0
symcomp2449	0	0	0	0	0	0
symcomp24490	0	0	1	0	0	0
symcomp24491	1	2	2	5	3	0
symcomp24492	1	10	1	0	0	0
symcomp24495	0	0	0	0	0	0
symcomp24496	0	0	0	0	0	0
symcomp24497	3	3	1	0	0	0
symcomp24502	0	0	0	0	0	0
symcomp2451	0	0	0	0	0	0
symcomp24510	0	1	0	0	0	0
symcomp24513	5	9	3	13	20	1
symcomp24514	0	17	0	5	7	0
symcomp24518	6	3	3	8	4	0
symcomp24520	2	5	2	7	3	0
symcomp24523	0	0	0	0	0	0
symcomp24528	0	22	12	16	3	0
symcomp24530	0	3	1	0	0	0
symcomp24540	3	1	1	5	5	0
symcomp24542	0	0	0	0	1	0
symcomp24547	0	0	0	0	0	0
symcomp24548	0	3	0	2	1	0
symcomp24551	0	0	0	0	0	0
symcomp24552	1	0	0	0	0	0
symcomp24558	1	7	3	3	4	0
symcomp24559	0	2	3	0	0	0
symcomp24561	2	1	4	4	1	0
symcomp24567	6	18	5	4	2	0
symcomp24571	7	4	1	6	4	0
symcomp24573	0	0	0	0	0	0
symcomp24575	0	0	0	0	0	0
symcomp24577	1	2	1	1	0	0
symcomp24579	0	3	0	1	0	0
symcomp24585	1	3	7	1	4	0
symcomp24586	5	5	0	2	2	0
symcomp24588	0	0	0	0	0	0
symcomp24590	0	5	3	0	2	0
symcomp24591	2	8	4	0	1	0
symcomp24593	2	0	0	0	0	0
symcomp24594	0	0	0	2	1	0
symcomp24600	6	10	9	20	7	1
symcomp24602	0	0	0	1	0	0
symcomp24604	1	0	1	0	0	0
symcomp24605	1	1	1	1	0	0
symcomp24606	1	7	0	1	2	0
symcomp24612	0	0	0	0	0	0
symcomp24614	1	2	1	14	3	0
symcomp24615	2	4	1	1	1	0
symcomp24616	0	0	0	0	0	0
symcomp24617	0	0	0	0	0	0
symcomp24618	0	2	3	3	0	0
symcomp24619	5	22	3	6	6	0
symcomp24620	1	5	2	4	2	0
symcomp24624	6	43	12	28	15	0
symcomp24629	0	0	1	0	0	0
symcomp24631	3	24	4	16	5	0
symcomp24634	0	0	0	0	0	0
symcomp24635	0	1	0	0	0	1
symcomp24637	0	1	0	0	0	0
symcomp24638	14	26	10	35	19	0
symcomp24642	0	0	0	0	0	0
symcomp24646	5	0	2	2	5	0
symcomp24647	2	1	1	3	0	0
symcomp24649	0	4	0	3	5	0
symcomp24650	3	10	2	7	6	0
symcomp24652	0	3	1	4	0	3
symcomp24653	0	0	0	0	0	0
symcomp24654	4	0	1	2	4	0
symcomp24658	8	5	2	7	2	0
symcomp24659	1	3	0	0	2	0
symcomp24667	0	0	1	0	3	0
symcomp24680	0	0	1	0	0	0
symcomp24681	2	20	9	6	5	0
symcomp24682	0	0	0	1	0	0
symcomp24683	2	1	2	2	0	0
symcomp24687	0	0	0	0	0	0
symcomp24692	0	0	0	0	0	0
symcomp24693	1	8	0	2	0	0
symcomp24695	0	1	0	0	0	0
symcomp24697	0	2	0	0	1	0
symcomp24704	0	0	0	0	0	0
symcomp24707	0	0	0	0	0	0
symcomp24715	4	3	3	5	3	1
symcomp24719	0	2	0	3	0	0
symcomp24721	0	0	0	0	0	0
symcomp24722	0	0	0	0	1	0
symcomp24725	5	6	0	1	2	0
symcomp24729	0	14	0	6	1	0
symcomp2473	1	3	0	0	2	0
symcomp24737	0	1	0	0	0	0
symcomp24742	0	0	0	0	0	0
symcomp24746	0	12	2	1	3	0
symcomp24747	0	0	0	0	0	0
symcomp24752	1	5	0	1	0	0
symcomp24753	0	0	0	0	0	0
symcomp24754	0	0	0	0	0	0
symcomp24755	0	0	0	0	0	0
symcomp24758	0	0	0	0	0	0
symcomp24760	0	0	0	0	0	0
symcomp24762	4	1	1	1	0	0
symcomp24763	0	7	0	0	0	0
symcomp24765	2	0	0	2	0	0
symcomp24769	2	3	0	8	2	1
symcomp24770	0	0	0	0	0	0
symcomp2478	1	0	1	2	3	0
symcomp24781	0	2	0	2	2	0
symcomp24782	0	0	0	0	0	0
symcomp24787	1	1	0	1	0	0
symcomp24790	0	0	0	0	2	0
symcomp24791	0	1	0	1	0	0
symcomp24793	3	10	1	1	5	1
symcomp24797	0	1	0	3	1	0
symcomp24802	2	0	0	3	0	0
symcomp24806	2	1	3	2	4	0
symcomp24807	7	17	0	20	13	0
symcomp24808	2	8	3	2	0	0
symcomp24811	5	19	5	3	4	1
symcomp24812	4	3	3	7	6	0
symcomp24813	9	24	2	3	4	0
symcomp24814	0	5	0	0	2	0
symcomp24815	0	0	0	0	0	0
symcomp24816	426	207	598	360	1155	57
symcomp24817	8	42	5	24	26	0
symcomp2482	1	1	2	1	0	0
symcomp24822	5	12	3	11	7	0
symcomp24825	0	2	0	0	0	0
symcomp24827	0	0	0	0	0	0
symcomp24828	0	0	0	0	0	0
symcomp24831	0	0	0	1	0	0
symcomp24833	2	11	7	4	3	0
symcomp24834	11	15	5	15	11	1
symcomp24835	0	0	0	0	0	0
symcomp24838	1	2	0	2	0	0
symcomp24845	0	0	3	2	0	0
symcomp24847	0	7	1	3	0	0
symcomp24855	0	0	0	0	0	0
symcomp24857	3	7	1	7	1	0
symcomp24858	0	0	0	0	0	0
symcomp24862	0	0	0	0	0	0
symcomp24863	1	0	0	0	0	0
symcomp24868	1	12	12	2	3	1
symcomp24870	4	21	6	26	10	1
symcomp24875	1	0	0	0	0	0
symcomp24877	0	0	0	0	0	0
symcomp24879	0	0	0	0	1	0
symcomp24884	19	40	8	9	3	0
symcomp24885	1	2	0	2	0	0
symcomp24889	0	0	0	0	0	0
symcomp24892	2	1	0	3	3	0
symcomp24897	2	1	2	6	3	1
symcomp24899	14	47	11	25	11	0
symcomp2490	0	2	0	0	0	0
symcomp24902	13	25	7	26	11	0
symcomp24905	0	0	0	1	1	0
symcomp24908	0	0	0	0	0	0
symcomp24913	0	0	0	0	0	0
symcomp24914	0	0	0	0	0	0
symcomp24917	2	1	0	6	3	0
symcomp24919	0	0	0	0	0	0
symcomp24920	0	0	0	0	0	0
symcomp24922	3	7	0	2	0	0
symcomp24923	0	0	0	0	0	0
symcomp24932	0	4	0	0	4	0
symcomp24934	1	8	1	3	5	0
symcomp24936	0	0	2	0	0	0
symcomp24939	0	2	0	0	0	0
symcomp24942	0	4	3	0	0	1
symcomp24944	0	3	0	0	2	0
symcomp24947	0	0	0	0	0	0
symcomp24948	0	0	0	0	0	0
symcomp24950	0	0	1	0	0	0
symcomp24952	1	2	2	1	1	0
symcomp24955	0	0	0	2	0	0
symcomp24959	1	7	0	3	0	0
symcomp24961	0	0	0	0	0	0
symcomp24966	0	0	0	0	0	0
symcomp24967	0	0	0	0	0	0
symcomp24968	3	1	0	2	0	0
symcomp24969	0	0	0	0	0	0
symcomp24970	0	0	0	0	0	0
symcomp24971	11	18	5	24	15	1
symcomp24972	1	13	1	14	5	0
symcomp24982	1	4	1	0	0	0
symcomp24983	1	1	0	0	5	0
symcomp24984	1	2	2	8	4	0
symcomp24985	5	18	2	14	5	0
symcomp24986	0	0	0	2	0	0
symcomp24987	0	0	0	0	0	0
symcomp24996	1	3	0	8	2	0
symcomp24999	0	2	0	0	0	0
symcomp25001	0	0	0	0	1	0
symcomp25002	0	2	1	1	2	0
symcomp25004	10	3	4	14	5	0
symcomp25005	8	11	3	24	4	0
symcomp25007	2	13	2	6	9	0
symcomp25008	14	13	5	47	7	0
symcomp25010	2	1	1	21	18	0
symcomp25016	1	2	0	4	4	0
symcomp25023	2	5	1	0	0	0
symcomp25026	3	8	4	15	9	2
symcomp25028	0	0	0	0	0	0
symcomp25029	0	3	0	2	0	0
symcomp25031	0	0	0	0	0	0
symcomp25036	9	25	9	16	8	0
symcomp25037	9	11	6	3	3	0
symcomp25039	0	6	2	4	2	0
symcomp25042	1	5	1	0	0	0
symcomp25044	0	0	0	0	0	0
symcomp25045	0	0	0	1	0	0
symcomp25046	0	0	0	1	0	0
symcomp25048	1	0	0	0	0	0
symcomp25051	0	0	0	0	0	0
symcomp25052	3	1	2	6	2	0
symcomp25053	0	0	0	0	0	0
symcomp25057	1	5	4	4	2	0
symcomp2506	4	6	0	2	1	0
symcomp25060	2	5	0	3	3	0
symcomp25063	0	0	0	0	0	0
symcomp25069	0	0	0	0	0	0
symcomp25071	1	3	0	3	0	0
symcomp25072	1	2	3	4	1	0
symcomp25076	9	48	10	48	34	0
symcomp25077	0	5	0	0	0	0
symcomp25079	5	7	1	5	5	0
symcomp25080	0	1	0	0	0	0
symcomp25081	0	0	0	0	0	0
symcomp25082	0	0	0	0	0	0
symcomp25083	1	2	3	2	0	0
symcomp25084	0	0	0	2	2	0
symcomp25086	0	2	2	1	0	0
symcomp25088	0	1	1	8	6	0
symcomp25089	0	0	0	0	0	0
symcomp25093	3	6	2	0	1	0
symcomp25095	0	0	1	0	1	0
symcomp25096	0	1	2	3	5	0
symcomp25097	0	10	1	0	5	1
symcomp25098	0	1	0	0	0	0
symcomp25099	1	12	5	11	3	0
symcomp25100	1	0	2	3	0	0
symcomp25104	0	0	0	0	0	0
symcomp25105	0	0	0	0	0	0
symcomp25108	1	0	0	1	0	0
symcomp25111	18	40	13	49	19	0
symcomp25112	0	1	5	6	1	0
symcomp25114	0	3	1	0	0	0
symcomp25115	0	0	0	0	0	0
symcomp25116	4	8	0	3	1	0
symcomp25117	0	1	0	0	0	0
symcomp25118	0	0	0	0	0	0
symcomp25123	0	0	0	0	0	0
symcomp25124	0	0	0	0	0	0
symcomp25125	0	0	0	0	0	0
symcomp25127	0	5	0	2	6	0
symcomp25128	13	7	0	1	2	0
symcomp25130	0	0	0	0	0	0
symcomp25136	0	0	0	0	0	0
symcomp25137	0	1	0	1	0	0
symcomp25140	0	1	3	0	0	0
symcomp25142	0	0	1	0	0	0
symcomp25147	0	2	0	1	2	0
symcomp25149	0	0	0	0	0	0
symcomp25150	0	2	0	0	0	0
symcomp25152	8	5	2	5	3	0
symcomp25153	0	4	0	0	0	0
symcomp25154	0	0	0	0	0	0
symcomp25156	0	0	0	0	2	0
symcomp25157	6	8	1	12	1	0
symcomp25159	0	1	0	2	3	0
symcomp25160	0	7	0	0	4	0
symcomp25165	0	0	0	0	0	0
symcomp25167	1	11	1	1	2	0
symcomp25168	0	0	1	1	3	0
symcomp25169	0	0	0	0	0	0
symcomp25170	0	0	0	0	0	0
symcomp25173	0	0	0	0	0	0
symcomp25177	5	18	4	10	9	0
symcomp25178	17	28	17	35	23	0
symcomp25180	0	1	0	0	0	0
symcomp25183	0	1	0	0	0	0
symcomp25189	2	0	0	2	0	0
symcomp25193	0	4	1	1	0	0
symcomp25194	0	0	0	0	0	0
symcomp25195	18	35	18	20	10	0
symcomp25197	1	12	10	11	6	0
symcomp25198	2	8	1	0	0	0
symcomp25199	0	0	0	1	0	0
symcomp25202	0	2	0	1	0	0
symcomp25203	2	9	5	13	1	0
symcomp25204	0	8	0	0	0	0
symcomp25208	0	2	0	2	4	0
symcomp25212	0	0	0	0	0	0
symcomp25213	31	154	67	214	82	4
symcomp25216	0	2	0	1	2	0
symcomp25219	2	0	2	1	0	0
symcomp25221	0	0	0	0	0	0
symcomp25227	2	7	0	7	16	6
symcomp25228	2	3	2	5	7	0
symcomp25229	1	1	0	3	0	0
symcomp25230	4	0	0	2	0	0
symcomp25232	0	0	0	0	0	0
symcomp25233	1	2	1	3	4	0
symcomp25235	4	9	1	6	1	2
symcomp25236	2	4	2	2	1	0
symcomp25237	0	0	0	0	0	0
symcomp25241	2	4	0	0	0	0
symcomp25242	0	0	0	0	0	0
symcomp25243	0	3	1	0	0	0
symcomp25245	13	88	22	62	21	3
symcomp25246	14	17	8	11	9	0
symcomp25250	1	3	0	6	0	0
symcomp25253	0	0	0	1	0	0
symcomp25254	0	2	0	0	0	0
symcomp25255	0	0	0	0	0	0
symcomp25256	17	35	11	19	15	0
symcomp25258	0	0	0	0	0	0
symcomp25260	2	0	0	0	0	0
symcomp25265	2	1	0	2	0	0
symcomp25267	0	1	0	3	1	2
symcomp25268	0	1	0	2	4	0
symcomp25272	0	1	0	0	0	0
symcomp25274	0	0	0	0	0	0
symcomp25277	0	6	2	3	2	0
symcomp25279	1	9	1	1	1	0
symcomp25281	2	9	2	1	0	3
symcomp25283	3	0	0	0	1	0
symcomp25284	1	10	0	2	4	0
symcomp25287	0	2	1	0	0	0
symcomp25295	0	0	0	0	0	0
symcomp25296	0	3	0	1	0	0
symcomp25297	5	8	3	14	5	0
symcomp25298	2	0	0	0	1	0
symcomp25299	0	4	0	0	0	0
symcomp25301	0	0	0	0	0	0
